"Locus_Tag","Gene_Name","logFC","AveExpr","P.Value","adj.P.Val","B"
"PA2961","holB",-1.06374681715056,4.04471543447908,0.000339064727048383,0.00140473921565747,-0.459085702373419
"PA0333",NA,0.774930244581701,3.05123789910163,0.000339445074163716,0.00140508245861107,-0.460233877505475
"PA3844",NA,0.846338999269061,3.79480583825398,0.00034057558500392,0.00140852757265632,-0.463638983649637
"PA5141","hisA",-0.82693202644183,5.47934826009338,0.000344431645367481,0.00142322892482118,-0.475168462061169
"PA0576","rpoD",-0.725483343125821,7.59934917845208,0.000346257464463287,0.00142952273134624,-0.480582339482906
"PA4480","mreC",-0.750305503818828,5.60238019359352,0.000347458249049294,0.00143322734520508,-0.48412723538592
"PA4793",NA,0.933237286914249,7.31449713504642,0.00034850952531659,0.00143630932641384,-0.487220649409985
"PA3009",NA,0.908746684767091,6.81835828477714,0.000349773024091594,0.00144025980190462,-0.49092612852562
"PA3835",NA,0.91490601364119,3.1141615320667,0.000352987735324134,0.00145223090064101,-0.5002935273091
"PA2606",NA,-0.852555444053498,6.43532928026157,0.00035486218578382,0.00145867197863967,-0.505715958635393
"PA1495",NA,-0.802607776318302,4.73454412023184,0.000356262283396623,0.00146315370824543,-0.509747395928565
"PA4406","lpxC",0.774331100173105,7.36774536322715,0.00035853457901104,0.00147120661743627,-0.516256408470866
"PA1660","hsiG2",-0.831507679831056,2.97127457998095,0.000362176737002766,0.00148486174380561,-0.526603260106527
"PA0399",NA,-1.50083947697106,5.24556597064345,0.000370014119179216,0.00151567795740107,-0.548517355899029
"PA0195","pntAA",-0.836277242192595,4.29148125890373,0.000370517475585359,0.00151642464227873,-0.549908776262897
"PA1754","cysB",0.764108790389858,6.62395760065706,0.000371658990162106,0.00151977957622132,-0.553057207916606
"PA0036","trpB",0.900948803221314,5.24243810504573,0.000374451385213187,0.00152987360930959,-0.560718105068823
"PA2250","lpdV",-0.949605994470207,5.80464999135654,0.000375773037581473,0.00153394646196828,-0.564324006050208
"PA5329",NA,0.970645210038525,4.52369016621335,0.000378232970204699,0.00154132382940189,-0.571001632920741
"PA5441",NA,0.745212811731242,4.42390541894095,0.000378207237590099,0.00154132382940189,-0.570932006864854
"PA3747",NA,-0.864117203189344,4.12295246540122,0.000383045482287975,0.00155958949383285,-0.583939938179254
"PA5426","purE",0.703093177349392,6.3485533645348,0.000386945140859881,0.00157411016389425,-0.594304566697176
"PA1306",NA,0.743179172022531,4.351135523723,0.000387616642348627,0.00157548485526038,-0.596078682303568
"PA1791",NA,-0.867717135450559,4.53182712154222,0.000388710613304719,0.00157857285179552,-0.598962350084476
"PA0082","tssA1",0.740202836271727,4.87822482186202,0.00038944615066036,0.00158020117660557,-0.600896608922024
"PA1801","clpP",-0.750903913234946,7.14382830127142,0.000395616393886974,0.00160385942345766,-0.616979235141906
"PA0468",NA,0.924872962731908,4.82359561211946,0.000398319767003849,0.00161343418487065,-0.623946104617059
"PA4877",NA,1.05978282282223,3.34831067122634,0.00039984446588414,0.00161822228994927,-0.627854438431107
"PA2249","bkdB",-0.993181355564941,6.0368180427331,0.000400654745086088,0.00161995275857521,-0.629925362941287
"ig_612",NA,-0.913618168896382,3.6703555314063,0.000400958029806144,0.00161995275857521,-0.630699418240647
"PA4423",NA,-0.791949747761394,4.96385804531542,0.000403656875389444,0.00162807124036238,-0.637561662717176
"PA5500","znuC",0.71559784615761,5.95349083458602,0.000403643380596945,0.00162807124036238,-0.637527465131337
"PA5064",NA,-0.702201044965647,4.79030600776778,0.000404074665915505,0.00162836573986257,-0.638619829849302
"PA3182","pgl",0.91675787217499,5.57827861349807,0.000405425266257695,0.00163241562875967,-0.642033066438473
"PA5337","rpoZ",0.830242040014278,7.64229505065619,0.000415333144965173,0.00167088453464268,-0.666727548756159
"PA3791",NA,-0.78406148241623,3.88689705087466,0.000418208973729383,0.0016810221131267,-0.673784263055079
"PA4259","rpsS",-1.18105092236846,8.49135430362003,0.000419900312425631,0.00168638535338967,-0.677911684635663
"PA5041","pilP",-0.78730786202658,3.08263917573381,0.000422531849224411,0.0016955122547892,-0.684300321250099
"PA1315",NA,0.775905168824026,3.91746079489024,0.000424148666391789,0.00170055530676436,-0.688205657285547
"PA3162","rpsA",-0.931726515086937,6.5746700771925,0.000427810372086488,0.00171378149903688,-0.696995163736715
"PA5322","algC",-1.21086020424418,5.80519177811993,0.000429113752389249,0.00171754597672409,-0.700105504400358
"PA3691",NA,1.39554876564068,8.87594002915961,0.000430847083960135,0.00172302352035878,-0.704227156083528
"PA1998","dhcR",0.963716935579777,3.23986625874858,0.000432465401999425,0.00172803222812461,-0.708060271064746
"PA3815","iscR",0.989231211471047,7.41319838764973,0.000435498645553428,0.00173868140570485,-0.71520598914943
"PA1110",NA,0.903792370161321,3.32541374095714,0.000437128163032522,0.00174371310304274,-0.71902413587569
"PA3387","rhlG",1.09040145633806,3.59471844333517,0.000439083317282438,0.0017448938094646,-0.723586411132347
"PA4706","phuV",-0.915533607841999,4.4846078675958,0.000438685896723594,0.0017448938094646,-0.72266070516786
"PA3388",NA,0.863433352888284,4.24010343997407,0.00043911299831993,0.0017448938094646,-0.723655512870844
"PA1741",NA,0.784503603146991,4.65124797684184,0.000439271382480078,0.0017448938094646,-0.724024174531295
"PA2658",NA,0.78197227529274,4.95026557506618,0.000438658704614217,0.0017448938094646,-0.722597336107205
"PA4933",NA,1.37381736683198,7.20763801008354,0.000440176726209225,0.00174702073771947,-0.726128924097196
"PA5503",NA,-0.71006593095013,5.36531534467575,0.000444239627318561,0.00176166562537831,-0.735521002370461
"PA3178",NA,0.767321514657769,2.73472286314292,0.000448184627231145,0.00177581878725898,-0.744558099842505
"PA0923","dinB",0.862001667533121,3.22545604091785,0.000451435080399002,0.00178719856221667,-0.751944141222938
"PA2423",NA,0.880883315607034,4.80510225250461,0.000452833525629799,0.00179123345188404,-0.755105376105043
"PA4787",NA,0.78480080055909,4.13161123342448,0.000461475323387875,0.00182388949988363,-0.774424937695341
"PA1946","rbsB",0.754321883001258,4.208410892751,0.000463918808479022,0.00183201382311574,-0.779821513010301
"PA4032",NA,0.824053058779834,4.22394458026158,0.000465495552252046,0.00183670467275389,-0.783288661619832
"PA1669","icmF2",-1.08610038007072,2.67416866465311,0.000466828594518189,0.00184042692146027,-0.786210710538887
"PA2617","aat",-0.758233434992333,4.2791566823855,0.000469106139244317,0.0018478634659307,-0.791183727215187
"PA4033","mucE",1.25218394831679,2.40190515888156,0.000471207254012399,0.00185459321725047,-0.795749985489998
"PA4528","pilD",-0.927402210669171,3.62837737020682,0.00047373544194719,0.00186299125088808,-0.801217268959117
"PA2829",NA,-0.936916494579836,3.29204271799598,0.000474333391422347,0.00186379085498149,-0.802506054382429
"PA3527","pyrC",-0.824959420422236,5.95660298407698,0.000475952240153599,0.00186859719887402,-0.805987029169824
"PA1807","nppD",-0.948273318853199,4.64813998703125,0.000480327568295252,0.00188264490046347,-0.815335844562893
"PA1332",NA,0.780925919421028,2.8302083584557,0.000480093624234265,0.00188264490046347,-0.814838148636353
"ig_312",NA,0.823054521770445,3.49397334640261,0.000481925764456517,0.00188734277406976,-0.818729350622847
"PA4605",NA,-0.816118718971699,4.05013517896019,0.000485529916337295,0.00189988218298346,-0.826340740679433
"PA1706","pcrV",0.712458672325538,4.90055169958737,0.000486702490019546,0.00190289392414099,-0.828804759843825
"PA4260","rplB",-1.22433537723827,8.67356316177165,0.000489887507893066,0.00191376236540856,-0.835467614070635
"PA3812","iscA",-1.31625583469327,7.08078854995098,0.000492112829773741,0.00191928067301518,-0.840096995439545
"PA3127",NA,0.930244263020624,4.66778195223089,0.000491854444989542,0.00191928067301518,-0.839560555978848
"PA3755",NA,0.815731959635015,5.34656887407498,0.000498942088521477,0.0019428449793591,-0.8541734594895
"PA1333",NA,0.724004349029389,6.62559745320554,0.000498977548160615,0.0019428449793591,-0.854246041122837
"PA4243","secY",-1.21034574141585,7.64582173900251,0.00050736924521595,0.00197389204707985,-0.871278308116114
"PA2015","liuA",0.875669524914219,7.36786533886168,0.00050846854919119,0.00197654070603292,-0.873488462411056
"PA2458",NA,-1.14801019693244,4.4009192421034,0.000511335912536671,0.001985765682243,-0.879230724357312
"PA4511",NA,1.07517504145288,5.05233733050686,0.000512103027942403,0.001985765682243,-0.880761469953694
"PA1073","braD",-0.707907918498082,3.14280998879272,0.000511942868577153,0.001985765682243,-0.880442069805468
"PA3079",NA,-0.981644648393874,3.93777445576817,0.000513056243770257,0.00198782989280305,-0.88266035465739
"PA5550","glmR",-0.822820344007457,3.82589990117485,0.000515379856776677,0.00199519595373463,-0.887274328731595
"PA1454","fleN",0.715378319741528,6.33813472227448,0.000518268001677647,0.00200473363793901,-0.892980154877304
"PA0386",NA,-0.844115525363791,4.24305221360608,0.000526708256790218,0.00203571448184959,-0.909472909158692
"PA0269",NA,1.0414853449672,3.9781956976409,0.000543403915964547,0.00209687109089035,-0.941326929345377
"PA1395",NA,0.836224138690556,3.24673825371154,0.000543419482373446,0.00209687109089035,-0.941356166240655
"PA1288","odsT",-0.879407800227443,6.69003360321767,0.000545324180991755,0.00210250294434617,-0.944927223915255
"PA1963",NA,0.954378089606849,5.47609282577111,0.000552973653922903,0.00213025658032453,-0.959143455378781
"PA1558",NA,0.918784113179299,3.72644571042364,0.000553719910259002,0.00213139293900022,-0.960519716007925
"PA5570","rpmH",0.818460800839794,7.76290509721275,0.000554658474998659,0.00213326708258849,-0.962247983875791
"PA4508",NA,0.983884750104803,2.83638010240134,0.000555146185312173,0.00213340555999137,-0.963144887508173
"PA0989",NA,0.707542496702271,3.0614406505447,0.000557802272926258,0.00214187002848026,-0.968015559017345
"PA4575",NA,0.827875570470411,5.15479966826144,0.000559157026728775,0.00214532789377742,-0.970490880234414
"PA4958","fimW",-0.648878792741918,5.3027342423466,0.000563351906524082,0.00215966806372828,-0.978117341080556
"PA1520","ugmR",0.815527919177925,5.8610007617208,0.000566765971831387,0.00217099406728276,-0.984282119055718
"PA4344",NA,0.764749934143574,3.19908921452916,0.000569331434513493,0.00217562896773238,-0.9888899941481
"PA5409",NA,0.754262291423734,3.11243440725857,0.000569357908980992,0.00217562896773238,-0.988937436250152
"PA0117",NA,0.72961128950106,4.274724490969,0.000568597471530595,0.00217562896773238,-0.987573850346588
"PA0611","prtR",0.770005415293193,5.2297239623108,0.000579851134817465,0.00221393444603305,-1.00756827035345
"PA3832","holC",-1.07183788876651,4.15283214971425,0.000584811600471514,0.00223107042732388,-1.01625764704686
"PA0478",NA,0.728743904837538,2.95497076042239,0.000585591754442198,0.00223224362891889,-1.01761749827197
"PA0403","pyrR",-0.767046030538004,5.50512946219433,0.000592175348503618,0.0022555194927279,-1.02902085900548
"PA0360",NA,0.695006499054491,3.68351924716707,0.000593738542911249,0.00225965119916989,-1.03170967220649
"PA3453",NA,0.776246468249487,4.68119040052678,0.000597923654848602,0.00227374671646533,-1.03887340379497
"PA0371",NA,-1.00269858701576,4.82667167005952,0.000601180743612359,0.00228429336450617,-1.04441373069132
"PA2971",NA,1.02974311149421,6.94307334420842,0.000602622774363877,0.00228793196408408,-1.0468569759883
"PA4943",NA,0.686259619092827,7.00309506710489,0.000603182339013172,0.00228821701779856,-1.04780346434504
"PA1088",NA,-0.91637757744743,3.98921150573364,0.000604516453672576,0.00229143756877655,-1.05005651661605
"PA4422",NA,0.647386948789721,3.76312476852072,0.000606769112031047,0.00229813192952898,-1.05384945161353
"PA5113",NA,-1.09872267110677,3.64036929717878,0.000608924026917044,0.00230444565635352,-1.05746454811243
"PA3580",NA,1.15826426087837,4.50561968697889,0.000613908859848836,0.00231959323605284,-1.06577794467112
"PA1080","flgE",-0.723221108093044,5.92413981735737,0.000613495773789743,0.00231959323605284,-1.0650916159946
"PA2740","pheS",-0.8939330028024,5.26453062237872,0.000621358829247223,0.00234586550802129,-1.07807653733944
"PA0610","prtN",0.83683410536222,4.24226432445413,0.000622047154969552,0.00234658842885079,-1.07920533064308
"PA3139",NA,-1.03521391742126,6.74402754141037,0.000623346452577103,0.00234961316482175,-1.08133263588862
"PA2609",NA,-0.752900020404403,5.30667505163991,0.000632384028475822,0.00238177812319881,-1.09600706655313
"PA0661",NA,0.916607066119472,5.51770523867039,0.000635329871666088,0.00238851955334476,-1.10074461144097
"PA2897",NA,0.755249593182747,5.40875495377725,0.000635691102806343,0.00238851955334476,-1.1013240232068
"PA1101","fliF",0.699439526112116,4.91714470800172,0.000634810658873161,0.00238851955334476,-1.09991121632091
"PA3563","fruR",-0.719479437735489,5.32532694272115,0.000644314911608714,0.00241899787561841,-1.1150588531988
"PA4865","ureA",-1.09287850238621,3.65569059041815,0.000669846878450312,0.00251285687602925,-1.15466158281754
"PA5143","hisB",0.851909545485868,5.18711835786947,0.000672348004138388,0.00252023779646477,-1.15845891002023
"PA0252",NA,-0.720439954914966,3.27294457995134,0.000674670907567931,0.00252693948964579,-1.16197291484969
"PA5301","pauR",0.710293990564275,5.91861217195723,0.000677097095355384,0.00253401710092193,-1.1656301618715
"PA0609","trpE",0.898771069225414,4.46244558389924,0.000678573098154877,0.00253753027916507,-1.16784863573701
"PA2758",NA,0.717045892776427,3.05298033021773,0.000680972490426759,0.00254448819009935,-1.1714446257359
"PA0835","pta",-0.923990199769669,4.7962819840203,0.000687720129120911,0.00256766969947673,-1.18148928835843
"PA5085","dguR",0.770983031213527,4.13730293413576,0.000701330673858356,0.00261554057513633,-1.20145123497593
"PA4937","rnr",-0.704102715744367,5.3887496576469,0.00070164935606558,0.00261554057513633,-1.20191393640385
"PA3435",NA,0.827345053355128,5.56169245657676,0.000703408003098892,0.00262002839009154,-1.20446354711187
"PA4494","roxS",-0.887022417756376,4.09035463344974,0.000707792004320621,0.00263428024933514,-1.210791399254
"PA2332",NA,0.80378860286403,4.39488072790518,0.000713188450239045,0.00265227484289686,-1.21852655296721
"PA3134","gltX",0.673648344018811,4.39563295390778,0.000717844424153117,0.00266748954781681,-1.2251530391208
"PA4696","ilvI",-0.664556810885633,4.51919923753798,0.000727412943805956,0.00270092085974491,-1.2386361403743
"PA3525","argG",-0.695515456486638,5.48131641501875,0.00073177794501013,0.00271499389967231,-1.24472760004433
"PA4323",NA,-0.874025996667756,3.60497431247804,0.0007367312492158,0.00273122581636281,-1.25159581444503
"PA4426",NA,-1.09704823191977,5.16662929483611,0.000744210001995623,0.00275678732503947,-1.26187803986686
"PA1404",NA,0.778666801724651,5.8240393979649,0.000748188770491341,0.00276935388952242,-1.26730588826013
"PA2425","pvdG",-0.984746114261856,5.13712294670324,0.000751008177781068,0.00277761286112763,-1.27113453499124
"PA0346",NA,0.812183813266635,3.77577061137101,0.000751878522763132,0.00277865591784841,-1.27231350173803
"PA2991","sth",-0.807184333305644,4.62657111062746,0.000753576810140829,0.00278275471016039,-1.27461003809436
"PA4067","oprG",-1.01663077759733,7.54271579798846,0.000755081158755549,0.00278613149437692,-1.27663996125448
"PA4119","aph",0.87534631593873,3.65852748626357,0.00075603238107235,0.00278746365012077,-1.27792140799185
"PA2433",NA,0.842410590022423,5.04109898043616,0.000759241058494093,0.00279711038944431,-1.28223203859573
"PA2549",NA,0.720149308631297,3.59910184860664,0.00076420977665639,0.00281322118094165,-1.28887102939094
"PA4725","cbrA",-0.754791681883272,2.73825728046439,0.000765370404311233,0.0028152993921822,-1.29041553685022
"PA1031",NA,0.865649536511166,4.0138321686852,0.000768965805635156,0.00282632334631505,-1.29518517064455
"PA0380",NA,0.871779441595259,4.20340231394572,0.000783035769202189,0.00287579932965936,-1.31363644550945
"PA5236",NA,-0.771600975605441,4.06950270107297,0.000784034537369489,0.00287723008546705,-1.31493348331423
"PA4716",NA,0.682043585087431,5.0852472769343,0.000785478744180893,0.00288029200991177,-1.31680603959741
"PA1450",NA,0.70939081405228,3.36225039786125,0.000786375947720576,0.00288134491938268,-1.31796760386999
"PA2484",NA,0.862119229204401,4.52709557209557,0.000787890558421098,0.00288465667242081,-1.31992546372765
"PA2827",NA,0.792561089339622,5.97318306466767,0.000789179347124545,0.0028871371467616,-1.32158842719595
"PA3485","tsi3",-0.857519141117931,5.02735977436333,0.000794050281332198,0.00290270857486995,-1.32784889111011
"PA2871",NA,0.69681112892168,4.02140260064708,0.000795311333781302,0.00290506993770231,-1.32946336989945
"PA3846",NA,0.947941096958939,4.99364455632361,0.000801678490130693,0.00292606453546156,-1.33757576261721
"PA4596","esrC",0.79543626389924,4.79995787007651,0.000804850372149212,0.0029308468062149,-1.34159283097378
"PA0446",NA,0.727995276054174,5.57775582189281,0.000804459834107511,0.0029308468062149,-1.34109909243986
"PA5019",NA,0.702003659678967,5.43447462133771,0.000804164910414132,0.0029308468062149,-1.34072607424513
"PA3584","glpD",0.636230075977926,4.24624265617168,0.000810025548064338,0.00294741961749451,-1.348112829075
"PA0775",NA,0.786400236791636,3.05014775136271,0.000819234646875643,0.00297863374687734,-1.35961174253505
"PA1674","folE2",1.04809213769053,3.18524248181207,0.000820731523994395,0.00298178075986579,-1.36146848309216
"PA0350","folA",0.765817223637325,3.85749916957141,0.000824949027043391,0.00299479958088081,-1.36668159507787
"PA0838",NA,0.867357683343715,5.44095201729534,0.00082783951141373,0.00300298464854612,-1.37023891650699
"PA0961",NA,-0.849602513123323,3.48617069701695,0.000843949918400344,0.0030590755676169,-1.38983922641913
"PA3801",NA,-1.10037365670821,6.75183742511416,0.000844870624667255,0.00305926711383551,-1.39094794683337
"PA5128","secB",-0.822492658516829,5.76051529203651,0.000845298239160564,0.00305926711383551,-1.39146246839455
"PA3675",NA,0.908420339655257,4.5875207210287,0.000847295413054317,0.00306180278183285,-1.39386206896973
"PA4047","ribA",0.695676763570237,5.71546930639617,0.000847284501191937,0.00306180278183285,-1.39384897390148
"PA5528",NA,0.98548786083943,6.75619794897748,0.00085160928103455,0.00307503871125855,-1.39902575263645
"PA2033",NA,-0.796730745293055,4.51192013234236,0.000860557917365705,0.00310497711513997,-1.40965358514162
"PA4390",NA,0.672876768214614,3.36491236390295,0.000866117348592547,0.00312265056290275,-1.41620021324004
"PA4075",NA,0.677482384727044,3.33298237245556,0.000867543465477547,0.00312540639775016,-1.41787273375772
"PA1323",NA,1.68411303448367,6.53901402038867,0.000874852691433046,0.0031493363274682,-1.42640152268355
"PA4090",NA,-0.887980318846838,5.28736044246389,0.000877895958881059,0.00315788470205273,-1.42993138312474
"PA2832","tpm",1.03504395385638,2.76574506285031,0.000880097840517048,0.00316181729738997,-1.43247763584879
"PA2775","tsi4",0.833852177908788,4.11557215728498,0.000880328127475716,0.00316181729738997,-1.43274356790115
"PA1275","cobD",-0.797844074972296,4.70467205553416,0.00088984842409174,0.00319358214816511,-1.44367646030145
"PA5366","pstB",-0.762550710920204,3.57669422662356,0.000890769884706766,0.0031944617809188,-1.44472837197004
"PA3996","lis",-1.1120403833128,4.78569405959995,0.000897242385859406,0.0032152320094188,-1.45208637837916
"PA1272","cobO",-0.972786733507125,5.11885716166208,0.000899237142545666,0.00321993709192053,-1.45434324232771
"PA3312",NA,0.892943462804798,4.32001566875981,0.000905874905965488,0.00324124786429924,-1.46181697841727
"PA5494",NA,1.24208138502217,6.35861163234534,0.000908476913629263,0.00324675696858266,-1.46473161810999
"PA3696",NA,-0.7611568343755,4.28436563319092,0.000908789479666795,0.00324675696858266,-1.46508117204767
"PA3865",NA,1.04940200799666,3.93130724333443,0.000922962286849902,0.00329489862493733,-1.48080494673346
"PA3827","lptG",-1.03641363665585,4.08252530503204,0.000925592184138964,0.00330179145444738,-1.48369581590233
"PA3680",NA,0.632000408860729,3.00245548513118,0.000927008621243785,0.00330434846651652,-1.48524937657693
"PA0388",NA,-0.782089142757172,3.96839777840369,0.000934546559192194,0.00332870542915892,-1.49347695524816
"PA2802",NA,0.690466881907874,4.2253146302017,0.000935474776818617,0.00332950065630319,-1.49448545947244
"PA4498","mdpA",0.774434728693671,2.72379106761683,0.000936459497148188,0.00333049563631844,-1.49555425000575
"PA1721","pscH",-0.891381756474512,4.2166518748785,0.000949493484053822,0.00337430980074206,-1.50959508961886
"PA4349",NA,0.948993178687495,3.54670605062301,0.000962555032405186,0.00341815595342082,-1.52347177367165
"PA5203","gshA",-0.9982761021055,3.55834905854768,0.000968821552916654,0.00343729604962887,-1.53006203428827
"PA3663",NA,0.732785418378815,3.94965172207894,0.000969400452700752,0.00343729604962887,-1.53066866831739
"PA3022",NA,1.01196232861382,5.41761820573416,0.000972210108772366,0.00344467242590539,-1.53360774548338
"PA3811","hscB",-1.21197682657937,5.29815875146271,0.000986901564768535,0.00348887431916302,-1.54883761793079
"PA0012",NA,1.07122161502418,4.31831634768105,0.000986466905777027,0.00348887431916302,-1.548390324352
"PA4599","mexC",0.854407265513191,3.80375399587527,0.000986246598789533,0.00348887431916302,-1.54816353753067
"PA1529","lig",-0.697794483995364,4.88762135837451,0.000988182622918826,0.00349079022292118,-1.55015475763667
"PA1676",NA,1.28231506460472,3.9499125592172,0.000990915669559245,0.00349260799054352,-1.5529590289823
"PA2321","gntK",0.849541817263148,3.72496253726076,0.000989896551819309,0.00349260799054352,-1.55191426653318
"PA0357","mutM",0.72604910998395,4.18419750530127,0.000990674415789641,0.00349260799054352,-1.55271180243072
"PA0945","purM",0.625603960067848,5.51752130056204,0.000996680081574316,0.00351030576083184,-1.55884814845202
"PA1064",NA,0.799088377741636,5.23713350463195,0.00100067882169288,0.00352176309601748,-1.56291323063911
"PA4880",NA,0.925808399377106,4.92242189647474,0.0010069238960069,0.00354110317262888,-1.56922922137661
"PA4185",NA,0.851085707502899,3.89104231160743,0.00101307504905399,0.00356008441717411,-1.57541167869228
"PA1070","braG",-0.833555709202125,3.58448930919246,0.00101698658355638,0.00357085009737007,-1.5793234364537
"PA1716","pscC",-0.67138453746036,4.50217190660057,0.00101765069469831,0.00357085009737007,-1.57998607663244
"PA3952",NA,1.10719052270534,4.86971277748207,0.00101908778581653,0.00357323801960762,-1.58141849123221
"PA4227","pchR",-0.76628359045757,5.41237603498948,0.00103210735514403,0.00361620403438074,-1.59430351778102
"PA4394",NA,0.684213283184645,5.69549895435545,0.00103762491524847,0.00363284097458749,-1.59971461862288
"PA4980",NA,0.724924831402811,4.72357766353918,0.00103908584356632,0.00363526106604719,-1.60114249421634
"PA0896","aruF",-0.971159160158953,5.33927316812678,0.00104459758195936,0.00364913785472934,-1.60651134150645
"PA3419",NA,0.659951147873915,3.23169430705822,0.00104382686991194,0.00364913785472934,-1.60576233273861
"PA3123",NA,0.645878928701235,5.86111223392029,0.00105125866046884,0.00366969301802981,-1.61296168627871
"PA2894",NA,0.725049487945265,4.80053289033883,0.00105879329851401,0.00369326495486091,-1.62020839355519
"PA4535",NA,0.764375834610563,5.26788911841205,0.00106050820014129,0.00369651677436703,-1.62185048554512
"PA3794",NA,0.916154060343959,3.49901213762748,0.00106875730791427,0.00372252268825893,-1.62971207228412
"PA2038",NA,-0.755475787286124,2.75663381190651,0.00110142921245416,0.00383349312484966,-1.66025844900587
"PA2668",NA,0.805613934935005,3.22084834104179,0.00110696654310586,0.0038499285589757,-1.66534470341633
"ig_444",NA,0.741402496954641,3.54303827073875,0.0011161927016639,0.00387630744849898,-1.67376248284774
"PA4998",NA,-0.681260950087592,5.2461812272898,0.00111574529527248,0.00387630744849898,-1.67335590136572
"PA0369",NA,-1.05140689765992,4.28231083781904,0.00111836158865723,0.00388098588040272,-1.67573113316774
"PA0041",NA,-0.781177352357344,2.75362480782914,0.00113189306457212,0.00392236355448256,-1.6879269447909
"PA0243","pip",0.760960388285906,4.66587304782488,0.00113194611999994,0.00392236355448256,-1.68797447282476
"PA1770","ppsA",-0.769634895501924,5.90815103526866,0.00113392463969253,0.00392633876339285,-1.68974526269942
"PA1644",NA,0.689024865694025,3.1561599906801,0.00114099879862921,0.00394793943291265,-1.69605125827973
"PA2963",NA,-0.647212708959008,5.7014154957233,0.00114805806070909,0.00396945696978698,-1.70230472965778
"PA1016",NA,0.79013546963385,3.81277117814343,0.00115912807503937,0.00400480021829623,-1.71203335058264
"PA0400",NA,-1.3224907540865,4.36209256635317,0.00116077420943362,0.00400755598768641,-1.71347199609927
"PA2402","pvdI",-1.33163285603861,5.87870956940035,0.00116330118084836,0.00401334658666677,-1.7156764472762
"PA1774","crfX",1.13891407898437,4.19818725764127,0.00117469121815193,0.00404968366666538,-1.7255530899466
"PA3854",NA,0.660681838798297,4.21541316179852,0.00117555550368257,0.00404970725302173,-1.72629858448262
"PA4687","hitA",-0.703882831384065,4.69270159130581,0.00119139067094554,0.0041012668650698,-1.73986015785133
"PA4957","psd",-0.879073158314852,5.60375752069822,0.00120153049105375,0.00413315987563499,-1.74844881256357
"PA2450",NA,0.73085239977986,5.2549313583108,0.00123050329982738,0.00422974314780547,-1.77259174118007
"PA5362",NA,-0.720951536015601,3.56005906374432,0.00123502145586877,0.00424218642623142,-1.77630486112655
"PA2032",NA,0.87625645940923,3.48481566854195,0.0012387514295445,0.00425190625126357,-1.77935990773412
"PA3468",NA,-0.755997823167343,4.49344139833281,0.00124426756902414,0.00426773836492448,-1.78386092458699
"PA4852",NA,0.697177640977303,6.27065208346077,0.00124930208636227,0.00428189677350435,-1.78795138768532
"PA2959",NA,-0.736963454360668,5.29775686189589,0.00125515101834129,0.00429882397362286,-1.79268268552101
"PA4057","nrdR",0.67654839360114,6.72282821863843,0.00126474131250337,0.00432853131808219,-1.80039243036883
"ig_199",NA,0.835149068472326,4.1028038139125,0.00126803950710348,0.00433667675021705,-1.80303024127179
"PA2417",NA,0.642935760649792,3.17618931313439,0.0012730329648767,0.00435060397475589,-1.80701071497221
"PA1682",NA,-0.69869727521858,2.79762072363823,0.00127625144361592,0.00435844943470571,-1.80956793291957
"PA5422",NA,0.679668359250131,4.75202843876959,0.00128487432975704,0.00438472648803649,-1.81638719546442
"PA5343",NA,0.809135331189178,4.44913692924462,0.00129600184747251,0.00441950666109217,-1.82511917514055
"PA2558",NA,0.771756897520675,3.97940641788671,0.00130624740376507,0.00444802198124183,-1.83309232555398
"PA1609","fabB",-0.695627000066479,6.04384826809795,0.0013057922377026,0.00444802198124183,-1.83273945624958
"PA3793",NA,0.805834742127016,4.84987752574782,0.00131322764149962,0.0044685692729126,-1.83848827256527
"PA3658","glnD",-0.723477353637791,3.12491928877775,0.00132297322608832,0.00449848995451052,-1.84597363351725
"PA3668",NA,-0.84254335732034,4.42392708287477,0.00132583361420165,0.0045021896734583,-1.84816005636242
"PA5487","dgcH",-0.813684329810491,4.43522574066193,0.00132596778229526,0.0045021896734583,-1.8482624946571
"PA1642","selD",0.626691440738279,4.54039195689862,0.00133221702153132,0.00452015875911813,-1.85302226231094
"PA4872",NA,0.807616744802013,5.22590042102209,0.00133722972384486,0.00453390953748691,-1.85682393348356
"PA2811",NA,-0.803703423173703,2.84052595564286,0.00134033944284973,0.00453793776959086,-1.85917513544792
"PA3620","mutS",-0.70633405924286,4.8984179588795,0.00133973033769053,0.00453793776959086,-1.85871503660649
"PA1709","popD",-0.719820651651096,5.13790611020726,0.00134512674838811,0.00455088369100074,-1.86278397470813
"PA3670",NA,-0.745285503237827,2.84456785433368,0.00135159819030391,0.00456950483379052,-1.86764179470079
"PA3458",NA,0.881344473533195,5.46544361082457,0.00135836034996708,0.0045890814970633,-1.87269279112732
"PA3113","trpF",0.672055202593871,6.37001220425709,0.00136637564249446,0.00461286072873577,-1.8786470021759
"PA5036","gltB",-0.791029194213041,4.07335579204379,0.0013742106875727,0.00463599791243276,-1.88443329098731
"PA3746","ffh",0.665339032658726,5.85567627521615,0.00138779664759568,0.00467848934089535,-1.89438811240118
"PA1701","pcr3",-0.691075830205682,3.1376051936008,0.0013983836283547,0.00471081731577694,-1.9020774424059
"PA2112",NA,-0.924350283280348,3.37415210664995,0.00140767128027819,0.004735350040423,-1.90877476702879
