"","GSM252496","GSM252501","GSM252505","GSM252506","GSM252507","GSM252508","GSM252559","GSM252560","GSM252561","GSM252562"
"PA0474_at",2.87591824505946,3.47109291077563,3.24545291917986,3.03749757377053,2.72925269447378,3.06178679824841,1.98667801820926,2.15730427597859,2.16123415494471,2.16832739532698
"PA0475_at",3.04075528741446,2.97598578506807,2.71431207539726,3.47935485396128,3.13051902674802,3.50587249997712,2.45289178399689,2.42776684015442,2.33238535059705,2.37391668395779
"PA0477_at",3.29869870799458,3.40473099469971,3.03582104017529,3.15319593022544,3.42744255049816,3.45602874490235,3.5531790675804,3.0808693321683,3.16346937491056,3.1732232261048
"PA0478_at",2.71426917023,2.61129001646957,2.91915677544154,3.66695340830801,3.49096527521589,3.27302899312982,2.71270969518116,2.89685171104493,2.64154333367667,2.62293922552631
"PA0479_at",2.96839265041556,2.34906558635461,2.70337731809573,3.24952858716895,3.03876756398491,3.00523084708252,2.74322370190486,2.92889631837843,3.25893279940195,2.99464048264293
"PA0480_at",5.39389233479751,5.22576705831938,4.93091334012161,5.34301212638933,4.65897067143143,5.48718116233105,3.801078928833,3.49374116644197,4.01402535066304,4.33131568952687
"PA0481_at",2.67590591727576,2.93507207780164,3.39257815168769,4.04543185456766,4.23352126167888,4.0120107028401,3.70291276952059,3.59780636789624,3.54898023054831,3.48648364418362
"PA0482_glcB_at",6.1566011701654,6.18375514337678,6.24188591287649,4.93337900839994,4.98236522669297,4.33628879936386,6.0304284410322,5.90894313810848,5.94025857803081,6.00400082390565
"PA0483_at",4.29428212057247,3.86630773473287,3.93288857617645,3.98874925664011,3.96072555338434,3.97861310932761,4.92276508489891,5.09855854922119,4.82237967645377,4.42227566545154
"PA0484_at",3.84689859890385,3.89778625163217,3.81108899963982,3.83755230554042,4.01287774867994,3.92629993237988,6.75027599404869,6.91711800422298,7.38458975955669,6.71340334049835
"PA0485_at",3.54859802194546,3.14418206670154,3.25276562472751,3.14254912311542,3.32098882826121,3.24322659182976,2.81061802777448,3.14113798050795,3.22165823546608,2.98031538590427
"PA0486_at",3.42950645383992,3.64877252617093,3.64749486794481,3.8390928491765,4.19859771912149,3.54775113830603,4.36438484388613,4.19773919950373,3.99867967909828,3.81349404320095
"PA0487_at",3.6343731854931,4.10389294245375,3.95068989277793,4.15653918577017,4.40976866962738,3.76021947367068,4.58061872202729,4.60094295031799,4.55129218563034,4.39747316540431
"PA0488_at",2.90332056771798,3.16324170281461,2.56335157905781,3.03900670541532,2.99727335300723,3.29798764303062,3.20830804366263,2.97405806011842,3.17190721474824,3.06054063184875
"PA0489_at",3.306449238185,2.97895795450795,3.09287174769193,4.1742890526422,4.23327500813271,4.15804630623899,2.56650774740232,2.6094354210658,2.45579137709589,2.67384924635826
"PA0490_at",3.07192831028793,2.99478797362318,3.18876736655168,4.75652473961356,5.24445007617701,4.47438758192187,4.98791014256637,4.95199292875735,5.17782932798069,5.07281921571606
"PA0491_at",3.92343565793666,3.78300529324579,3.6211614222839,3.623032085434,3.90666702883493,3.65224823808298,3.69210644847513,3.55833088855662,3.68088663933789,3.87268874384243
"PA0492_at",3.12534914348886,3.42752155141709,3.54821368538708,3.85118549761409,4.05616232588538,3.77834877596338,4.38835737949567,4.62719339414077,4.14781032607871,4.07578609417786
"PA0493_at",2.59224835458871,2.28173629016026,2.17813689089088,2.26220664323831,2.35774338602314,2.55508246109277,3.51513986900331,3.2700393832203,2.92728784181218,3.51310683675665
"PA0494_at",2.58554620148937,2.85621904737562,2.55940321458143,2.89663621851388,2.48383902905147,3.17838670524476,2.92529579191239,3.10323915765017,3.21970110621839,3.16691566882227
"PA0496_at",2.92449983957151,3.20203153087454,2.82229704952672,3.51597693548769,2.88401475662942,2.63437827533226,2.27103440351728,2.34579891542297,2.29969657058533,2.3466625437803
"PA0500_bioB_at",5.66328942017467,5.6597429254196,5.68295008714283,6.66783096799273,6.51792276360117,6.23611962056831,7.41615751260196,7.613226490843,7.6669083822841,7.57791850673169
"PA0501_bioF_at",3.63154350859636,3.99128764455755,4.04978584629937,4.07278578063626,3.60511937929126,4.02135122389946,5.42623940876975,5.64477727798953,5.39120073612305,5.17765368441089
"PA0502_at",4.55942048033543,4.53584036353015,4.56826911422953,3.83004495518074,4.03128621862454,4.58896342809246,5.33459026494683,5.6216211652441,5.71100157954299,5.1474636288474
"PA0503_at",4.04663440686527,3.61924924595626,3.8745545953979,3.10922362418247,2.63531152967514,3.14043815660174,4.09442412125569,4.00702838454252,3.68879727725788,3.94494948998195
"PA0504_bioD_at",3.80202664078552,3.7674256087611,3.78485654305416,3.40913932326021,2.92186458100378,3.57022225194988,4.39170407965361,4.05202806226771,3.5167778269178,4.2085143141481
"PA0505_at",4.58653038867857,4.31445916446827,4.30393329644212,5.07547127132839,5.4811636327845,4.73478533873884,6.10514961130021,5.72109055500277,5.45805580447268,5.96017934003
"PA0506_at",5.12713407373087,4.92716673300736,4.77421826778102,3.60662520286233,3.71897560090967,3.37147388297865,6.63817178674343,6.76576281267122,6.69277711778245,6.53897183773439
"PA0508_at",4.31921316800862,4.34048429339147,4.28427569265456,4.86236806254838,4.68482348773589,4.48700630585417,4.33901105493423,4.2535638502139,4.07959736941633,4.2026774851747
"PA0509_nirN_at",3.92225372640648,4.43652089131061,4.61449812597743,4.2132060031527,4.21878939712857,4.63833038006274,3.33759690577161,3.05117072199731,3.9618636951287,2.90982564810967
"PA0511_nirJ_at",3.73697701155271,3.70815033642931,4.21919814806363,4.05702659540792,4.25253787502181,4.24991316377659,3.9401433543938,3.78715659982514,3.91499580718118,3.48580448426836
"PA0512_at",2.1603918076809,2.43148952907409,2.63864053430916,3.07824553159973,3.06256049213977,2.37008447109533,2.42916527851002,2.25616290348498,2.54567640017202,2.03202411856254
"PA0513_at",3.22715021067325,3.29784741913963,3.91915694245283,3.80400142568441,3.36589014203818,3.54343701975594,3.22707455176615,3.4694684143067,2.96320559038067,2.50909513971397
"PA0514_nirL_at",3.93322457780533,4.07122705439212,4.63468947961623,3.94887064819782,3.47709253071078,3.59844714972664,4.52681657769989,4.58992356538397,4.07880845255033,4.00356982232752
"PA0515_at",3.21650539290864,3.17681207139286,4.35388223988308,3.02322434010244,2.99472480733285,2.69388724130957,4.19655644186818,4.76976384430401,3.96706667746937,3.34310057831772
"PA0516_nirF_at",4.08109474249094,3.19508524985406,3.79881488536379,3.55331531208233,3.50733763530273,3.61916970650901,4.17881765470279,4.54712658385292,3.76592283043068,3.63525418407001
"PA0517_nirC_at",1.98882394622846,2.03643971396774,2.65366098856131,2.02336030894802,1.92917220004851,1.95340288146113,3.34806304891101,3.71001310793905,3.10944299088985,2.40458745439897
"PA0518_nirM_at",2.52721901924616,2.47744301060249,3.57278878338622,2.57047573526725,2.61165537031455,2.95688863068841,4.80456029727015,5.04317768877951,4.59470455684548,3.94302527164293
"PA0519_nirS_at",2.84702753816048,2.90733087024993,3.51253529292842,2.89591563071042,2.45882828303757,2.7879023444612,5.54834938297961,6.22626857902556,5.86971843295216,4.62727382136082
"PA0520_nirQ_at",2.74284903079305,2.81767485916311,2.79659820290619,2.8757122774606,2.57585426104793,2.53582352764273,3.97428002379499,3.91539417129153,3.65381973852463,3.72392182983588
"PA0522_r_at",5.38913352059071,5.73009296064074,5.89658769604012,5.84348252784726,5.34704727456626,6.84291794177985,5.38687528420081,5.15458257939405,5.22439274642652,5.32068760877786
"PA0523_norC_at",3.37362366951077,3.140109412986,3.02068682614698,2.76179225724141,2.91433063608259,3.32153996141802,2.70492671478642,2.90573729883565,2.93165340487036,2.64460504875881
"PA0525_at",3.45537611660655,3.41268498758702,3.31258201437379,3.54169579997986,3.35575329222653,3.87212180368853,2.59417789424715,2.91523431281928,2.85579208147306,2.79593223235623
"PA0526_at",1.91174248050326,1.6443540319265,1.64047202727075,1.47730198780062,1.78570770080856,2.43836368941254,3.36378755731274,3.48462834759594,3.69599813447552,2.7658248041043
"PA0527_dnr_at",3.03190438595494,2.77925398434516,2.59983161200303,2.59029017772506,2.32704418353447,2.08007394796241,5.20093428420621,5.63616665202151,5.43478949527739,5.1008473667265
"PA0528_at",3.64603427646009,3.63789569212561,3.49036076255731,3.71635633496448,3.96970187335989,3.85331913407403,4.27063035322027,4.03360457414629,3.87267588831175,4.24991316377659
"PA0529_at",2.87495322532678,2.85434481320455,3.14353046335269,4.1281961186944,4.21516557194934,4.28430018966916,4.68177347126346,4.56697134548153,4.20794963808475,4.60593576348391
"PA0530_at",4.43881335564155,3.7809517799726,3.70576437995276,4.36501659671582,4.01377485649772,3.92129590235918,4.0243541117986,3.96685317894364,3.57064423595562,3.79957885117207
"PA0531_at",2.93211248922986,2.31087351122288,2.71653162445201,2.84283103239911,2.70325776369876,3.38222356545588,3.18634950493104,2.96679336758422,2.88154411320625,3.16460325613424
"PA0534_at",2.36893528227266,3.13884545256532,3.0465584177791,3.4795766095919,3.82368906583383,3.6127263068699,3.58501738949279,3.78016300520892,3.15199533703463,2.89401176747439
"PA0535_at",2.82797726926595,2.85018599024423,2.79117350944804,3.04953943777556,3.22283955832961,2.86363073797115,3.01110518358365,2.98777320871093,2.80951781958662,2.56042916915832
"PA0536_at",4.68508834680972,5.10984145847492,4.61465991606687,6.02347326780353,6.56579389312359,6.18392678212889,5.03611208361824,5.0354943942305,5.00732531484555,5.24988119855914
"PA0537_at",5.68147726338782,5.82358469096606,6.07589450494307,7.77105684470988,7.93014533608651,7.63635546654712,6.94604575432101,6.89388988796493,7.03328352768885,7.02425471457268
"PA0538_dsbB_at",2.6196660891106,3.42122523621861,3.14182022223506,3.11175464125516,3.41254481344688,3.3950462815213,3.16615819530591,2.72525035894342,2.67806973006376,3.01870272715406
"PA0541_at",4.89175091706752,4.86092717873733,4.95822857156999,5.87992328707751,6.49444325700126,5.86475958076101,4.40832441301532,4.46148488222303,4.4400015175954,4.73568800559416
"PA0542_at",4.53249501927319,4.75830976960741,4.85912017591641,5.40757029915406,5.76245011396852,5.09128834054411,5.20351414881861,5.52791512565647,5.5457274667689,5.36099013043226
"PA0543_at",3.70849271105243,3.28169717811886,3.31390888353333,3.86838114867553,4.5970049232877,3.77789682575592,4.87142933124207,4.38946442469807,4.69130790970775,4.3942257234937
"PA0544_at",3.61723015766297,3.58849167518024,3.63618220913469,3.7123699667336,3.49278559950641,4.14907431353389,3.47522579669522,3.54080114122578,3.58849167518024,3.50368937598241
"PA0545_at",4.12302664319602,4.02721638449293,4.23712971613653,4.30613250724718,4.34761597790594,4.50169321641041,5.12405803439065,4.92062694799747,5.297233247693,4.74705233476434
"PA0546_metK_at",5.99962228797724,6.7808950053221,6.58376402690209,6.56190550674469,6.28038336807754,6.46926946819178,6.54608694014924,7.53012670217078,7.07897763962936,8.50698301074194
"PA0547_at",6.44081821636476,6.17511231215776,6.20385426604915,6.31211302890447,6.06712970059969,5.93876575147292,5.03432649609637,5.51860547429328,4.51001719962468,5.06294208588303
"PA0548_tktA_at",6.47027966121177,6.43099646099026,6.46868252535497,6.07987261460406,5.95774693238096,5.82285666702572,5.1564534771254,5.05794894662682,5.11869160584095,5.87176851127332
"PA0549_at",4.17987287643607,3.99184467394575,3.89647658377324,3.07163755872789,3.30295127798878,3.93584193697863,3.29330372155466,3.36537840191517,3.25163476109195,3.75738217561174
"PA0550_at",3.89278951084988,3.69789358374594,3.81365864741354,3.46695282938052,4.30062084814916,4.2208990794722,3.02593415812651,3.31087447970558,3.29948693659769,3.49312867514691
"PA0551_epd_at",5.35130091065406,5.67303487867922,5.66084284666548,5.6905619124895,5.55446322074413,4.97264091369458,4.47925645358888,4.45133112533921,4.41377814948849,4.47392425158427
"PA0552_pgk_at",6.7206688453107,6.63759653748918,6.44523325991734,5.74399013011908,6.56968802435464,5.47821553681708,5.19800408692563,4.69007733298035,4.74528706966443,5.46444918737896
"PA0553_at",7.1564426775888,7.11161931945264,6.89243257642299,6.65735883937188,6.74280102445181,6.63866020036259,8.14185046366239,7.69890945887314,7.77603376297714,7.35538293195368
"PA0554_at",6.77280551785959,6.83561878854825,6.7369283087255,7.1525724787009,6.90880406753468,6.78449300955379,7.05332579404399,6.81675569777392,6.57620401778799,6.3508633499572
"PA0555_fda_at",8.08320746546829,8.01226731725136,7.93060020639837,7.98164754025836,7.99841000837326,7.60111449195514,7.68642179147348,7.76223440687887,7.90389518518628,7.89183025618197
"PA0556_at",3.1101900818664,3.17631683406373,3.26628529702159,3.15182005612813,3.00029516655252,2.76324450632493,2.82485334225665,2.6574057749579,2.81451137871401,2.7363763421184
"PA0560_at",3.012055635148,3.21975787846596,3.09667741062838,3.70637082004828,3.32026154115578,3.16565725213359,2.5209609534265,2.87699722189604,2.97686166490007,2.71583393943688
"PA0562_at",5.43662061430452,5.36000653649376,5.07364683499633,5.67067214297688,6.20828626328201,5.82510546078377,4.81276129504269,4.92295106344685,4.98020756262691,4.86730935047051
"PA0563_at",4.97224109325354,5.13446041554594,5.10349817209838,6.93374311147746,6.85709083024997,6.22787820016121,4.35728327668796,4.58619804945086,4.06053227120165,3.95543420364654
"PA0564_at",3.13767011104398,2.85321682600966,2.66840420406308,2.73690783430431,2.5913712542482,3.0838484778414,2.57561530980964,2.64612412688245,2.41517248359635,2.5462433830887
"PA0565_at",3.02488034586887,3.01869650340571,2.88914727781761,3.19641138395186,3.04018928736062,2.9688220562797,4.86972484452153,4.50309231884526,4.1721197335906,5.18032051711158
"PA0566_at",3.53482033645382,3.8759207522851,4.11280963942182,4.18253335760908,4.22284016177259,3.80484049891934,5.18357321958445,4.57736932669454,5.4677910916057,4.67727671417927
"PA0567_i_at",3.84154456992202,3.52957935989477,3.85859685164453,4.36482187359961,4.41579312464978,4.2543622465669,5.47248475948822,5.12508669087263,5.68347022459506,4.50323128893371
"PA0568_at",4.21798155422081,3.76594627237063,3.59577656265037,3.73858707891139,3.60429860612997,3.65494345103038,3.51388443263323,3.86302153761009,3.14115517560286,3.60022014190042
"PA0569_at",3.05733799706103,3.24732220270105,3.16033084097995,2.81649192939994,2.97079572994927,3.28373893254349,2.61239462436479,2.70397174312419,2.69844105951555,2.83243924311825
"PA0570_at",3.66379424857334,3.74531515233735,3.68050185048451,3.73105132055819,3.77574195153887,4.01271346570905,3.27544604975523,3.14878278120557,3.47512928343289,3.4487783035674
"PA0572_at",3.52904422379063,3.61802916913457,3.66725082150529,3.24325308031944,3.14582192257374,2.89931716004903,4.0832401372739,4.64819381508678,3.54818535512208,5.12908900781362
"PA0576_rpoD_at",7.72779680438021,7.82442780358242,7.86742140264111,7.03447121311666,7.14510056564837,7.06362420246124,7.63771115302761,7.72137407271532,7.82306263112194,8.14850193582589
"PA0577_dnaG_at",5.42359190533309,5.13740359345113,5.50054962791781,4.65967372866546,5.31291112175353,5.36624031334817,4.428937028037,4.53005583714587,4.28622018486433,4.66660026533844
"PA0578_at",7.75655819312288,7.96380425425627,7.84702324792583,8.33924586806686,8.18594517994938,8.01442830865867,4.22004709175829,4.3135550291154,4.50089443655347,4.14038220109341
"PA0579_rpsU_at",8.21044799830098,8.56249925615247,8.27263881415589,8.86956910700992,8.66708119954536,8.52704692537712,5.76057900406208,5.9555892417523,6.00389069109562,5.6528081559934
"PA0580_gcp_at",4.85007786226785,4.81054704758014,4.63237545669574,5.31438085044759,5.32275892924677,5.65885766725707,3.96869464470822,3.68121447936568,3.87096178105755,3.51901900516741
"PA0581_i_at",2.80829772841722,2.80644786539923,3.07027982352425,3.81077934720022,3.02078544728719,3.45439079332878,3.92138434031936,3.53528381379516,3.03857780157599,3.42620106842883
"PA0582_folB_at",3.90977253244734,3.48087196460325,3.655329166897,3.86501336491277,4.42746548860815,3.39051410841567,3.08970242809898,3.55093927669994,3.29139750522007,3.18077931749587
"PA0583_at",4.04408047468693,3.90576881730855,4.31138521260847,4.17087793612659,4.27829100040978,4.34491341288489,3.37358733617303,2.97835889873688,3.15472349112915,2.94851921652681
"PA0584_cca_at",3.05776749663355,3.19800816061181,3.50393234703592,3.45645632037422,4.12516380675897,4.65065993433943,3.46572982549223,3.1514629363414,3.61081682925879,3.26468965702285
